elapsed,label,responseCode,success,bytes,"dataset","revision","changesize"
297,Revision 17 of <dataset-10000-10> - JOIN,200,true,4248,10000,17,10
89,Revision 21 of <dataset-10000-10>,200,true,2968,10000,21,10
65,Revision 21 of <dataset-10000-10> - JOIN,200,true,2882,10000,21,10
37,MASTER of <dataset-10000-10>,200,true,2972,10000,1,10
10,Direct <dataset-10000-10>,200,true,3004,10000,1,10
1652,Revision 1 of <dataset-10000-30>,200,true,2967,10000,1,30
723,Revision 1 of <dataset-10000-30> - JOIN,200,true,4248,10000,1,30
1415,Revision 5 of <dataset-10000-30>,200,true,2967,10000,5,30
596,Revision 5 of <dataset-10000-30> - JOIN,200,true,4248,10000,5,30
1246,Revision 9 of <dataset-10000-30>,200,true,2967,10000,9,30
462,Revision 9 of <dataset-10000-30> - JOIN,200,true,4248,10000,9,30
1082,Revision 13 of <dataset-10000-30>,200,true,2968,10000,13,30
351,Revision 13 of <dataset-10000-30> - JOIN,200,true,4248,10000,13,30
894,Revision 17 of <dataset-10000-30>,200,true,2968,10000,17,30
222,Revision 17 of <dataset-10000-30> - JOIN,200,true,4248,10000,17,30
86,Revision 21 of <dataset-10000-30>,200,true,2968,10000,21,30
53,Revision 21 of <dataset-10000-30> - JOIN,200,true,2901,10000,21,30
41,MASTER of <dataset-10000-30>,200,true,2972,10000,1,30
6,Direct <dataset-10000-30>,200,true,3004,10000,1,30
1766,Revision 1 of <dataset-10000-50>,200,true,2967,10000,1,50
703,Revision 1 of <dataset-10000-50> - JOIN,200,true,4248,10000,1,50
1538,Revision 5 of <dataset-10000-50>,200,true,2967,10000,5,50
594,Revision 5 of <dataset-10000-50> - JOIN,200,true,4248,10000,5,50
1334,Revision 9 of <dataset-10000-50>,200,true,2967,10000,9,50
483,Revision 9 of <dataset-10000-50> - JOIN,200,true,4248,10000,9,50
1122,Revision 13 of <dataset-10000-50>,200,true,2968,10000,13,50
338,Revision 13 of <dataset-10000-50> - JOIN,200,true,4248,10000,13,50
953,Revision 17 of <dataset-10000-50>,200,true,2968,10000,17,50
234,Revision 17 of <dataset-10000-50> - JOIN,200,true,4248,10000,17,50
79,Revision 21 of <dataset-10000-50>,200,true,2968,10000,21,50
56,Revision 21 of <dataset-10000-50> - JOIN,200,true,2882,10000,21,50
44,MASTER of <dataset-10000-50>,200,true,2972,10000,1,50
7,Direct <dataset-10000-50>,200,true,3004,10000,1,50
1793,Revision 1 of <dataset-10000-70>,200,true,2967,10000,1,70
715,Revision 1 of <dataset-10000-70> - JOIN,200,true,4248,10000,1,70
1601,Revision 5 of <dataset-10000-70>,200,true,2967,10000,5,70
570,Revision 5 of <dataset-10000-70> - JOIN,200,true,4248,10000,5,70
1235,Revision 9 of <dataset-10000-70>,200,true,2967,10000,9,70
448,Revision 9 of <dataset-10000-70> - JOIN,200,true,4248,10000,9,70
1106,Revision 13 of <dataset-10000-70>,200,true,2968,10000,13,70
451,Revision 13 of <dataset-10000-70> - JOIN,200,true,4248,10000,13,70
1023,Revision 17 of <dataset-10000-70>,200,true,2968,10000,17,70
204,Revision 17 of <dataset-10000-70> - JOIN,200,true,4248,10000,17,70
49,Revision 21 of <dataset-10000-70>,200,true,2968,10000,21,70
47,Revision 21 of <dataset-10000-70> - JOIN,200,true,2882,10000,21,70
21,MASTER of <dataset-10000-70>,200,true,2972,10000,1,70
6,Direct <dataset-10000-70>,200,true,3004,10000,1,70
1955,Revision 1 of <dataset-10000-90>,200,true,2967,10000,1,90
685,Revision 1 of <dataset-10000-90> - JOIN,200,true,4248,10000,1,90
1592,Revision 5 of <dataset-10000-90>,200,true,2967,10000,5,90
581,Revision 5 of <dataset-10000-90> - JOIN,200,true,4248,10000,5,90
1387,Revision 9 of <dataset-10000-90>,200,true,2967,10000,9,90
446,Revision 9 of <dataset-10000-90> - JOIN,200,true,4248,10000,9,90
1179,Revision 13 of <dataset-10000-90>,200,true,2968,10000,13,90
320,Revision 13 of <dataset-10000-90> - JOIN,200,true,4248,10000,13,90
938,Revision 17 of <dataset-10000-90>,200,true,2968,10000,17,90
210,Revision 17 of <dataset-10000-90> - JOIN,200,true,4248,10000,17,90
57,Revision 21 of <dataset-10000-90>,200,true,2968,10000,21,90
43,Revision 21 of <dataset-10000-90> - JOIN,200,true,2882,10000,21,90
22,MASTER of <dataset-10000-90>,200,true,2972,10000,1,90
7,Direct <dataset-10000-90>,200,true,3004,10000,1,90
8409,Revision 1 of <dataset-100000-10>,200,true,2965,100000,1,10
705,Revision 1 of <dataset-100000-10> - JOIN,200,true,4264,100000,1,10
6141,Revision 5 of <dataset-100000-10>,200,true,2965,100000,5,10
570,Revision 5 of <dataset-100000-10> - JOIN,200,true,4264,100000,5,10
6122,Revision 9 of <dataset-100000-10>,200,true,2965,100000,9,10
451,Revision 9 of <dataset-100000-10> - JOIN,200,true,4264,100000,9,10
6153,Revision 13 of <dataset-100000-10>,200,true,2966,100000,13,10
344,Revision 13 of <dataset-100000-10> - JOIN,200,true,4264,100000,13,10
6036,Revision 17 of <dataset-100000-10>,200,true,2966,100000,17,10
226,Revision 17 of <dataset-100000-10> - JOIN,200,true,4264,100000,17,10
48,Revision 21 of <dataset-100000-10>,200,true,2966,100000,21,10
33,Revision 21 of <dataset-100000-10> - JOIN,200,true,2878,100000,21,10
22,MASTER of <dataset-100000-10>,200,true,2970,100000,1,10
6,Direct <dataset-100000-10>,200,true,3000,100000,1,10
6613,Revision 1 of <dataset-100000-30>,200,true,2965,100000,1,30
669,Revision 1 of <dataset-100000-30> - JOIN,200,true,4264,100000,1,30
6466,Revision 5 of <dataset-100000-30>,200,true,2965,100000,5,30
558,Revision 5 of <dataset-100000-30> - JOIN,200,true,4264,100000,5,30
6386,Revision 9 of <dataset-100000-30>,200,true,2965,100000,9,30
438,Revision 9 of <dataset-100000-30> - JOIN,200,true,4264,100000,9,30
5876,Revision 13 of <dataset-100000-30>,200,true,2966,100000,13,30
331,Revision 13 of <dataset-100000-30> - JOIN,200,true,4264,100000,13,30
6028,Revision 17 of <dataset-100000-30>,200,true,2966,100000,17,30
203,Revision 17 of <dataset-100000-30> - JOIN,200,true,4264,100000,17,30
60,Revision 21 of <dataset-100000-30>,200,true,2966,100000,21,30
34,Revision 21 of <dataset-100000-30> - JOIN,200,true,2878,100000,21,30
21,MASTER of <dataset-100000-30>,200,true,2970,100000,1,30
6,Direct <dataset-100000-30>,200,true,3000,100000,1,30
7843,Revision 1 of <dataset-100000-50>,200,true,2965,100000,1,50
661,Revision 1 of <dataset-100000-50> - JOIN,200,true,4264,100000,1,50
6991,Revision 5 of <dataset-100000-50>,200,true,2965,100000,5,50
552,Revision 5 of <dataset-100000-50> - JOIN,200,true,4264,100000,5,50
6285,Revision 9 of <dataset-100000-50>,200,true,2965,100000,9,50
436,Revision 9 of <dataset-100000-50> - JOIN,200,true,4264,100000,9,50
6421,Revision 13 of <dataset-100000-50>,200,true,2966,100000,13,50
322,Revision 13 of <dataset-100000-50> - JOIN,200,true,4264,100000,13,50
5847,Revision 17 of <dataset-100000-50>,200,true,2966,100000,17,50
205,Revision 17 of <dataset-100000-50> - JOIN,200,true,4264,100000,17,50
90,Revision 21 of <dataset-100000-50>,200,true,2966,100000,21,50
50,Revision 21 of <dataset-100000-50> - JOIN,200,true,2878,100000,21,50
29,MASTER of <dataset-100000-50>,200,true,2970,100000,1,50
13,Direct <dataset-100000-50>,200,true,3000,100000,1,50
7612,Revision 1 of <dataset-100000-70>,200,true,2965,100000,1,70
671,Revision 1 of <dataset-100000-70> - JOIN,200,true,4264,100000,1,70
6523,Revision 5 of <dataset-100000-70>,200,true,2965,100000,5,70
574,Revision 5 of <dataset-100000-70> - JOIN,200,true,4264,100000,5,70
6206,Revision 9 of <dataset-100000-70>,200,true,2965,100000,9,70
449,Revision 9 of <dataset-100000-70> - JOIN,200,true,4264,100000,9,70
5836,Revision 13 of <dataset-100000-70>,200,true,2966,100000,13,70
332,Revision 13 of <dataset-100000-70> - JOIN,200,true,4264,100000,13,70
5991,Revision 17 of <dataset-100000-70>,200,true,2966,100000,17,70
230,Revision 17 of <dataset-100000-70> - JOIN,200,true,4264,100000,17,70
85,Revision 21 of <dataset-100000-70>,200,true,2966,100000,21,70
35,Revision 21 of <dataset-100000-70> - JOIN,200,true,2878,100000,21,70
22,MASTER of <dataset-100000-70>,200,true,2970,100000,1,70
6,Direct <dataset-100000-70>,200,true,3000,100000,1,70
6857,Revision 1 of <dataset-100000-90>,200,true,2965,100000,1,90
682,Revision 1 of <dataset-100000-90> - JOIN,200,true,4264,100000,1,90
6808,Revision 5 of <dataset-100000-90>,200,true,2965,100000,5,90
579,Revision 5 of <dataset-100000-90> - JOIN,200,true,4264,100000,5,90
6604,Revision 9 of <dataset-100000-90>,200,true,2965,100000,9,90
430,Revision 9 of <dataset-100000-90> - JOIN,200,true,4264,100000,9,90
6461,Revision 13 of <dataset-100000-90>,200,true,2966,100000,13,90
315,Revision 13 of <dataset-100000-90> - JOIN,200,true,4264,100000,13,90
6288,Revision 17 of <dataset-100000-90>,200,true,2966,100000,17,90
204,Revision 17 of <dataset-100000-90> - JOIN,200,true,4264,100000,17,90
61,Revision 21 of <dataset-100000-90>,200,true,2966,100000,21,90
36,Revision 21 of <dataset-100000-90> - JOIN,200,true,2878,100000,21,90
23,MASTER of <dataset-100000-90>,200,true,2970,100000,1,90
6,Direct <dataset-100000-90>,200,true,3000,100000,1,90
64373,Revision 1 of <dataset-1000000-10>,200,true,2971,1000000,1,10
684,Revision 1 of <dataset-1000000-10> - JOIN,200,true,4288,1000000,1,10
54843,Revision 5 of <dataset-1000000-10>,200,true,2971,1000000,5,10
585,Revision 5 of <dataset-1000000-10> - JOIN,200,true,4288,1000000,5,10
54229,Revision 9 of <dataset-1000000-10>,200,true,2971,1000000,9,10
463,Revision 9 of <dataset-1000000-10> - JOIN,200,true,4288,1000000,9,10
55508,Revision 13 of <dataset-1000000-10>,200,true,2972,1000000,13,10
343,Revision 13 of <dataset-1000000-10> - JOIN,200,true,4288,1000000,13,10
55366,Revision 17 of <dataset-1000000-10>,200,true,2972,1000000,17,10
227,Revision 17 of <dataset-1000000-10> - JOIN,200,true,4288,1000000,17,10
86,Revision 21 of <dataset-1000000-10>,200,true,2972,1000000,21,10
53,Revision 21 of <dataset-1000000-10> - JOIN,200,true,2882,1000000,21,10
35,MASTER of <dataset-1000000-10>,200,true,2976,1000000,1,10
8,Direct <dataset-1000000-10>,200,true,3004,1000000,1,10
55190,Revision 1 of <dataset-1000000-30>,200,true,2971,1000000,1,30
714,Revision 1 of <dataset-1000000-30> - JOIN,200,true,4288,1000000,1,30
55690,Revision 5 of <dataset-1000000-30>,200,true,2971,1000000,5,30
563,Revision 5 of <dataset-1000000-30> - JOIN,200,true,4288,1000000,5,30
55532,Revision 9 of <dataset-1000000-30>,200,true,2971,1000000,9,30
463,Revision 9 of <dataset-1000000-30> - JOIN,200,true,4288,1000000,9,30
55692,Revision 13 of <dataset-1000000-30>,200,true,2972,1000000,13,30
335,Revision 13 of <dataset-1000000-30> - JOIN,200,true,4288,1000000,13,30
77742,Revision 17 of <dataset-1000000-30>,200,true,2972,1000000,17,30
287,Revision 17 of <dataset-1000000-30> - JOIN,200,true,4288,1000000,17,30
68,Revision 21 of <dataset-1000000-30>,200,true,2972,1000000,21,30
50,Revision 21 of <dataset-1000000-30> - JOIN,200,true,2882,1000000,21,30
30,MASTER of <dataset-1000000-30>,200,true,2976,1000000,1,30
8,Direct <dataset-1000000-30>,200,true,3004,1000000,1,30
80202,Revision 1 of <dataset-1000000-50>,200,true,2971,1000000,1,50
979,Revision 1 of <dataset-1000000-50> - JOIN,200,true,4288,1000000,1,50
79625,Revision 5 of <dataset-1000000-50>,200,true,2971,1000000,5,50
785,Revision 5 of <dataset-1000000-50> - JOIN,200,true,4288,1000000,5,50
78456,Revision 9 of <dataset-1000000-50>,200,true,2971,1000000,9,50
621,Revision 9 of <dataset-1000000-50> - JOIN,200,true,4288,1000000,9,50
78073,Revision 13 of <dataset-1000000-50>,200,true,2972,1000000,13,50
507,Revision 13 of <dataset-1000000-50> - JOIN,200,true,4288,1000000,13,50
79091,Revision 17 of <dataset-1000000-50>,200,true,2972,1000000,17,50
283,Revision 17 of <dataset-1000000-50> - JOIN,200,true,4288,1000000,17,50
68,Revision 21 of <dataset-1000000-50>,200,true,2972,1000000,21,50
50,Revision 21 of <dataset-1000000-50> - JOIN,200,true,2882,1000000,21,50
31,MASTER of <dataset-1000000-50>,200,true,2976,1000000,1,50
11,Direct <dataset-1000000-50>,200,true,3004,1000000,1,50
81145,Revision 1 of <dataset-1000000-70>,200,true,2971,1000000,1,70
961,Revision 1 of <dataset-1000000-70> - JOIN,200,true,4288,1000000,1,70
79876,Revision 5 of <dataset-1000000-70>,200,true,2971,1000000,5,70
814,Revision 5 of <dataset-1000000-70> - JOIN,200,true,4288,1000000,5,70
79669,Revision 9 of <dataset-1000000-70>,200,true,2971,1000000,9,70
641,Revision 9 of <dataset-1000000-70> - JOIN,200,true,4288,1000000,9,70
79641,Revision 13 of <dataset-1000000-70>,200,true,2972,1000000,13,70
478,Revision 13 of <dataset-1000000-70> - JOIN,200,true,4288,1000000,13,70
79613,Revision 17 of <dataset-1000000-70>,200,true,2972,1000000,17,70
285,Revision 17 of <dataset-1000000-70> - JOIN,200,true,4288,1000000,17,70
69,Revision 21 of <dataset-1000000-70>,200,true,2972,1000000,21,70
52,Revision 21 of <dataset-1000000-70> - JOIN,200,true,2882,1000000,21,70
42,MASTER of <dataset-1000000-70>,200,true,2976,1000000,1,70
10,Direct <dataset-1000000-70>,200,true,3004,1000000,1,70
84534,Revision 1 of <dataset-1000000-90>,200,true,2971,1000000,1,90
1665,Revision 1 of <dataset-1000000-90> - JOIN,200,true,4288,1000000,1,90
101506,Revision 5 of <dataset-1000000-90>,200,true,2971,1000000,5,90
839,Revision 5 of <dataset-1000000-90> - JOIN,200,true,4288,1000000,5,90
83333,Revision 9 of <dataset-1000000-90>,200,true,2971,1000000,9,90
630,Revision 9 of <dataset-1000000-90> - JOIN,200,true,4288,1000000,9,90
83720,Revision 13 of <dataset-1000000-90>,200,true,2972,1000000,13,90
455,Revision 13 of <dataset-1000000-90> - JOIN,200,true,4288,1000000,13,90
82953,Revision 17 of <dataset-1000000-90>,200,true,2972,1000000,17,90
291,Revision 17 of <dataset-1000000-90> - JOIN,200,true,4288,1000000,17,90
69,Revision 21 of <dataset-1000000-90>,200,true,2972,1000000,21,90
307,Revision 21 of <dataset-1000000-90> - JOIN,200,true,2882,1000000,21,90
41,MASTER of <dataset-1000000-90>,200,true,2976,1000000,1,90
9,Direct <dataset-1000000-90>,200,true,3004,1000000,1,90
1742,Revision 1 of <dataset-100-10>,200,true,2967,100,1,10
862,Revision 1 of <dataset-100-10> - JOIN,200,true,4211,100,1,10
654,Revision 5 of <dataset-100-10>,200,true,2967,100,5,10
1225,Revision 5 of <dataset-100-10> - JOIN,200,true,4211,100,5,10
538,Revision 9 of <dataset-100-10>,200,true,2967,100,9,10
609,Revision 9 of <dataset-100-10> - JOIN,200,true,4211,100,9,10
816,Revision 13 of <dataset-100-10>,200,true,2968,100,13,10
532,Revision 13 of <dataset-100-10> - JOIN,200,true,4211,100,13,10
305,Revision 17 of <dataset-100-10>,200,true,2968,100,17,10
229,Revision 17 of <dataset-100-10> - JOIN,200,true,4211,100,17,10
77,Revision 21 of <dataset-100-10>,200,true,2966,100,21,10
65,Revision 21 of <dataset-100-10> - JOIN,200,true,2884,100,21,10
30,MASTER of <dataset-100-10>,200,true,2970,100,1,10
8,Direct <dataset-100-10>,200,true,3006,100,1,10
953,Revision 1 of <dataset-100-30>,200,true,2967,100,1,30
2328,Revision 1 of <dataset-100-30> - JOIN,200,true,4211,100,1,30
856,Revision 5 of <dataset-100-30>,200,true,2965,100,5,30
2170,Revision 5 of <dataset-100-30> - JOIN,200,true,4209,100,5,30
965,Revision 9 of <dataset-100-30>,200,true,2966,100,9,30
1438,Revision 9 of <dataset-100-30> - JOIN,200,true,4210,100,9,30
483,Revision 13 of <dataset-100-30>,200,true,2968,100,13,30
815,Revision 13 of <dataset-100-30> - JOIN,200,true,4211,100,13,30
365,Revision 17 of <dataset-100-30>,200,true,2968,100,17,30
382,Revision 17 of <dataset-100-30> - JOIN,200,true,4211,100,17,30
86,Revision 21 of <dataset-100-30>,200,true,2968,100,21,30
51,Revision 21 of <dataset-100-30> - JOIN,200,true,2886,100,21,30
32,MASTER of <dataset-100-30>,200,true,2972,100,1,30
8,Direct <dataset-100-30>,200,true,3008,100,1,30
1250,Revision 1 of <dataset-100-50>,200,true,2967,100,1,50
3430,Revision 1 of <dataset-100-50> - JOIN,200,true,4211,100,1,50
1031,Revision 5 of <dataset-100-50>,200,true,2967,100,5,50
3076,Revision 5 of <dataset-100-50> - JOIN,200,true,4211,100,5,50
814,Revision 9 of <dataset-100-50>,200,true,2967,100,9,50
2021,Revision 9 of <dataset-100-50> - JOIN,200,true,4211,100,9,50
615,Revision 13 of <dataset-100-50>,200,true,2968,100,13,50
1191,Revision 13 of <dataset-100-50> - JOIN,200,true,4211,100,13,50
436,Revision 17 of <dataset-100-50>,200,true,2968,100,17,50
565,Revision 17 of <dataset-100-50> - JOIN,200,true,4211,100,17,50
87,Revision 21 of <dataset-100-50>,200,true,2968,100,21,50
47,Revision 21 of <dataset-100-50> - JOIN,200,true,2886,100,21,50
30,MASTER of <dataset-100-50>,200,true,2972,100,1,50
9,Direct <dataset-100-50>,200,true,3008,100,1,50
1476,Revision 1 of <dataset-100-70>,200,true,2967,100,1,70
4166,Revision 1 of <dataset-100-70> - JOIN,200,true,4211,100,1,70
1196,Revision 5 of <dataset-100-70>,200,true,2966,100,5,70
3568,Revision 5 of <dataset-100-70> - JOIN,200,true,4210,100,5,70
967,Revision 9 of <dataset-100-70>,200,true,2966,100,9,70
2400,Revision 9 of <dataset-100-70> - JOIN,200,true,4210,100,9,70
803,Revision 13 of <dataset-100-70>,200,true,2967,100,13,70
1895,Revision 13 of <dataset-100-70> - JOIN,200,true,4210,100,13,70
550,Revision 17 of <dataset-100-70>,200,true,2967,100,17,70
668,Revision 17 of <dataset-100-70> - JOIN,200,true,4210,100,17,70
78,Revision 21 of <dataset-100-70>,200,true,2968,100,21,70
53,Revision 21 of <dataset-100-70> - JOIN,200,true,2886,100,21,70
30,MASTER of <dataset-100-70>,200,true,2972,100,1,70
11,Direct <dataset-100-70>,200,true,3008,100,1,70
1741,Revision 1 of <dataset-100-90>,200,true,2967,100,1,90
3576,Revision 1 of <dataset-100-90> - JOIN,200,true,4211,100,1,90
1401,Revision 5 of <dataset-100-90>,200,true,2966,100,5,90
3070,Revision 5 of <dataset-100-90> - JOIN,200,true,4210,100,5,90
1085,Revision 9 of <dataset-100-90>,200,true,2967,100,9,90
2064,Revision 9 of <dataset-100-90> - JOIN,200,true,4211,100,9,90
824,Revision 13 of <dataset-100-90>,200,true,2967,100,13,90
1198,Revision 13 of <dataset-100-90> - JOIN,200,true,4210,100,13,90
518,Revision 17 of <dataset-100-90>,200,true,2968,100,17,90
566,Revision 17 of <dataset-100-90> - JOIN,200,true,4211,100,17,90
68,Revision 21 of <dataset-100-90>,200,true,2968,100,21,90
48,Revision 21 of <dataset-100-90> - JOIN,200,true,2886,100,21,90
30,MASTER of <dataset-100-90>,200,true,2972,100,1,90
8,Direct <dataset-100-90>,200,true,3008,100,1,90
818,Revision 1 of <dataset-1000-10>,200,true,2968,1000,1,10
1428,Revision 1 of <dataset-1000-10> - JOIN,200,true,4231,1000,1,10
823,Revision 5 of <dataset-1000-10>,200,true,2968,1000,5,10
1382,Revision 5 of <dataset-1000-10> - JOIN,200,true,4231,1000,5,10
603,Revision 9 of <dataset-1000-10>,200,true,2968,1000,9,10
977,Revision 9 of <dataset-1000-10> - JOIN,200,true,4231,1000,9,10
415,Revision 13 of <dataset-1000-10>,200,true,2969,1000,13,10
616,Revision 13 of <dataset-1000-10> - JOIN,200,true,4231,1000,13,10
313,Revision 17 of <dataset-1000-10>,200,true,2969,1000,17,10
335,Revision 17 of <dataset-1000-10> - JOIN,200,true,4231,1000,17,10
70,Revision 21 of <dataset-1000-10>,200,true,2968,1000,21,10
68,Revision 21 of <dataset-1000-10> - JOIN,200,true,2884,1000,21,10
32,MASTER of <dataset-1000-10>,200,true,2972,1000,1,10
10,Direct <dataset-1000-10>,200,true,3006,1000,1,10
1014,Revision 1 of <dataset-1000-30>,200,true,2967,1000,1,30
2631,Revision 1 of <dataset-1000-30> - JOIN,200,true,4230,1000,1,30
831,Revision 5 of <dataset-1000-30>,200,true,2966,1000,5,30
2535,Revision 5 of <dataset-1000-30> - JOIN,200,true,4229,1000,5,30
700,Revision 9 of <dataset-1000-30>,200,true,2968,1000,9,30
1683,Revision 9 of <dataset-1000-30> - JOIN,200,true,4231,1000,9,30
819,Revision 13 of <dataset-1000-30>,200,true,2970,1000,13,30
1032,Revision 13 of <dataset-1000-30> - JOIN,200,true,4232,1000,13,30
592,Revision 17 of <dataset-1000-30>,200,true,2989,1000,17,30
509,Revision 17 of <dataset-1000-30> - JOIN,200,true,4232,1000,17,30
103,Revision 21 of <dataset-1000-30>,200,true,2970,1000,21,30
84,Revision 21 of <dataset-1000-30> - JOIN,200,true,2886,1000,21,30
54,MASTER of <dataset-1000-30>,200,true,2974,1000,1,30
15,Direct <dataset-1000-30>,200,true,3008,1000,1,30
1680,Revision 1 of <dataset-1000-50>,200,true,2968,1000,1,50
3680,Revision 1 of <dataset-1000-50> - JOIN,200,true,4231,1000,1,50
1072,Revision 5 of <dataset-1000-50>,200,true,2969,1000,5,50
3279,Revision 5 of <dataset-1000-50> - JOIN,200,true,4232,1000,5,50
898,Revision 9 of <dataset-1000-50>,200,true,2969,1000,9,50
2173,Revision 9 of <dataset-1000-50> - JOIN,200,true,4232,1000,9,50
676,Revision 13 of <dataset-1000-50>,200,true,2970,1000,13,50
1286,Revision 13 of <dataset-1000-50> - JOIN,200,true,4232,1000,13,50
455,Revision 17 of <dataset-1000-50>,200,true,2970,1000,17,50
604,Revision 17 of <dataset-1000-50> - JOIN,200,true,4232,1000,17,50
101,Revision 21 of <dataset-1000-50>,200,true,2970,1000,21,50
47,Revision 21 of <dataset-1000-50> - JOIN,200,true,2886,1000,21,50
31,MASTER of <dataset-1000-50>,200,true,2974,1000,1,50
9,Direct <dataset-1000-50>,200,true,3008,1000,1,50
1586,Revision 1 of <dataset-1000-70>,200,true,2967,1000,1,70
4131,Revision 1 of <dataset-1000-70> - JOIN,200,true,4230,1000,1,70
1290,Revision 5 of <dataset-1000-70>,200,true,2968,1000,5,70
3600,Revision 5 of <dataset-1000-70> - JOIN,200,true,4231,1000,5,70
1024,Revision 9 of <dataset-1000-70>,200,true,2968,1000,9,70
2397,Revision 9 of <dataset-1000-70> - JOIN,200,true,4231,1000,9,70
784,Revision 13 of <dataset-1000-70>,200,true,2969,1000,13,70
1440,Revision 13 of <dataset-1000-70> - JOIN,200,true,4231,1000,13,70
540,Revision 17 of <dataset-1000-70>,200,true,2969,1000,17,70
675,Revision 17 of <dataset-1000-70> - JOIN,200,true,4231,1000,17,70
85,Revision 21 of <dataset-1000-70>,200,true,2970,1000,21,70
49,Revision 21 of <dataset-1000-70> - JOIN,200,true,2886,1000,21,70
31,MASTER of <dataset-1000-70>,200,true,2974,1000,1,70
9,Direct <dataset-1000-70>,200,true,3008,1000,1,70
1804,Revision 1 of <dataset-1000-90>,200,true,2967,1000,1,90
3422,Revision 1 of <dataset-1000-90> - JOIN,200,true,4230,1000,1,90
1637,Revision 5 of <dataset-1000-90>,200,true,2968,1000,5,90
4079,Revision 5 of <dataset-1000-90> - JOIN,200,true,4231,1000,5,90
1239,Revision 9 of <dataset-1000-90>,200,true,2969,1000,9,90
1941,Revision 9 of <dataset-1000-90> - JOIN,200,true,4232,1000,9,90
1106,Revision 13 of <dataset-1000-90>,200,true,2969,1000,13,90
1833,Revision 13 of <dataset-1000-90> - JOIN,200,true,4231,1000,13,90
789,Revision 17 of <dataset-1000-90>,200,true,2970,1000,17,90
592,Revision 17 of <dataset-1000-90> - JOIN,200,true,4232,1000,17,90
110,Revision 21 of <dataset-1000-90>,200,true,2970,1000,21,90
77,Revision 21 of <dataset-1000-90> - JOIN,200,true,2886,1000,21,90
51,MASTER of <dataset-1000-90>,200,true,2974,1000,1,90
14,Direct <dataset-1000-90>,200,true,3008,1000,1,90
2029,Revision 1 of <dataset-10000-10>,200,true,2967,10000,1,10
995,Revision 1 of <dataset-10000-10> - JOIN,200,true,4248,10000,1,10
1516,Revision 5 of <dataset-10000-10>,200,true,2967,10000,5,10
791,Revision 5 of <dataset-10000-10> - JOIN,200,true,4248,10000,5,10
1173,Revision 9 of <dataset-10000-10>,200,true,2967,10000,9,10
520,Revision 9 of <dataset-10000-10> - JOIN,200,true,4248,10000,9,10
954,Revision 13 of <dataset-10000-10>,200,true,2968,10000,13,10
382,Revision 13 of <dataset-10000-10> - JOIN,200,true,4248,10000,13,10
842,Revision 17 of <dataset-10000-10>,200,true,2968,10000,17,10
237,Revision 17 of <dataset-10000-10> - JOIN,200,true,4248,10000,17,10
84,Revision 21 of <dataset-10000-10>,200,true,2968,10000,21,10
41,Revision 21 of <dataset-10000-10> - JOIN,200,true,2882,10000,21,10
29,MASTER of <dataset-10000-10>,200,true,2972,10000,1,10
7,Direct <dataset-10000-10>,200,true,3004,10000,1,10
1484,Revision 1 of <dataset-10000-30>,200,true,2967,10000,1,30
850,Revision 1 of <dataset-10000-30> - JOIN,200,true,4248,10000,1,30
2019,Revision 5 of <dataset-10000-30>,200,true,2967,10000,5,30
703,Revision 5 of <dataset-10000-30> - JOIN,200,true,4248,10000,5,30
1434,Revision 9 of <dataset-10000-30>,200,true,2967,10000,9,30
710,Revision 9 of <dataset-10000-30> - JOIN,200,true,4248,10000,9,30
1107,Revision 13 of <dataset-10000-30>,200,true,2968,10000,13,30
373,Revision 13 of <dataset-10000-30> - JOIN,200,true,4248,10000,13,30
924,Revision 17 of <dataset-10000-30>,200,true,2968,10000,17,30
306,Revision 17 of <dataset-10000-30> - JOIN,200,true,4248,10000,17,30
64,Revision 21 of <dataset-10000-30>,200,true,2968,10000,21,30
42,Revision 21 of <dataset-10000-30> - JOIN,200,true,2882,10000,21,30
28,MASTER of <dataset-10000-30>,200,true,2972,10000,1,30
8,Direct <dataset-10000-30>,200,true,3004,10000,1,30
1693,Revision 1 of <dataset-10000-50>,200,true,2967,10000,1,50
803,Revision 1 of <dataset-10000-50> - JOIN,200,true,4248,10000,1,50
1458,Revision 5 of <dataset-10000-50>,200,true,2967,10000,5,50
661,Revision 5 of <dataset-10000-50> - JOIN,200,true,4248,10000,5,50
1417,Revision 9 of <dataset-10000-50>,200,true,2967,10000,9,50
513,Revision 9 of <dataset-10000-50> - JOIN,200,true,4248,10000,9,50
1155,Revision 13 of <dataset-10000-50>,200,true,2968,10000,13,50
376,Revision 13 of <dataset-10000-50> - JOIN,200,true,4248,10000,13,50
954,Revision 17 of <dataset-10000-50>,200,true,2968,10000,17,50
235,Revision 17 of <dataset-10000-50> - JOIN,200,true,4248,10000,17,50
57,Revision 21 of <dataset-10000-50>,200,true,2968,10000,21,50
52,Revision 21 of <dataset-10000-50> - JOIN,200,true,2882,10000,21,50
28,MASTER of <dataset-10000-50>,200,true,2972,10000,1,50
6,Direct <dataset-10000-50>,200,true,3004,10000,1,50
1874,Revision 1 of <dataset-10000-70>,200,true,2967,10000,1,70
838,Revision 1 of <dataset-10000-70> - JOIN,200,true,4248,10000,1,70
1727,Revision 5 of <dataset-10000-70>,200,true,2967,10000,5,70
680,Revision 5 of <dataset-10000-70> - JOIN,200,true,4248,10000,5,70
